CommonName,bID,GenBankID,OMV.Trial1,OMV.Trial2,OMV.Trial3,OMV.Trial4,OMV.Trial5,average.log.OMV,antilog.OMV.Trial1,antilog.OMV.Trial2,antilog.OMV.Trial3,antilog.OMV.Trial4,antilog.OMV.Trial5,average.antilog.omv,stdev.antilog
ydbL,b1383,945943,0.152212821,-0.18132806,NA,NA,NA,-0.01455762,1.419753085,0.658676152,,,,1.039214619,0.53816266
feaR,b1384,945941,-0.055092627,0.186087683,NA,NA,NA,0.065497528,0.880860982,1.53492685,,,,1.207893916,0.462494411
feaB,b1385,945933,-0.084844794,-0.162564732,NA,NA,NA,-0.123704763,0.822536551,0.687757394,,,,0.755146973,0.095303256
tynA,b1386,945939,-0.06485107,0.000475626,NA,NA,NA,-0.032187722,0.861289058,1.001095769,,,,0.931192414,0.098858273
maoC,b1387,945954,-0.387439844,0,NA,NA,NA,-0.193719922,0.409788868,1,,,,0.704894434,0.417342294
paaA,b1388,945833,-0.377012439,-0.698509145,NA,NA,NA,-0.537760792,0.419746961,0.200212346,,,,0.309979654,0.155234415
paaB,b1389,947595,-0.134708368,-0.123251303,NA,NA,NA,-0.128979836,0.733316796,0.752919763,,,,0.743118279,0.013861391
paaC,b1390,945956,0.228116784,-0.929221354,-0.031179604,NA,NA,-0.244094725,1.690895561,0.117700592,0.930722892,,,0.913106348,0.786745422
paaD,b1391,945959,-0.448231689,0.018539374,NA,NA,NA,-0.214846158,0.356261023,1.043612744,,,,0.699936884,0.486031063
paaE,b1392,945962,-0.002051874,0.218343422,NA,NA,NA,0.108145774,0.995286529,1.653268617,,,,1.324277573,0.465263597
paaF,b1393,946011,0.274622726,0.102091977,NA,NA,NA,0.188357352,1.882013464,1.265004228,,,,1.573508846,0.436291415
paaG,b1394,946263,0.056702049,-0.034165957,NA,NA,NA,0.011268046,1.139467779,0.924344886,,,,1.031906333,0.152114856
paaH,b1395,945940,0.039464005,0.193099888,NA,NA,NA,0.116281947,1.095125786,1.559911242,,,,1.327518514,0.328652948
paaI,b1396,945265,0.008851489,-0.230923459,NA,NA,NA,-0.111035985,1.020590424,0.587592902,,,,0.804091663,0.306175484
paaJ,b1397,946121,-0.24824054,-0.381332513,NA,NA,NA,-0.314786527,0.564624163,0.415592295,,,,0.490108229,0.105381445
paaK,b1398,945963,0.000227558,-0.264984891,NA,NA,NA,-0.132378667,1.000524109,0.543269231,,,,0.77189667,0.323328025
paaX,b1399,945966,0.043922061,-0.273281319,NA,NA,NA,-0.114679629,1.106425206,0.532989534,,,,0.81970737,0.405480252
paaY,b1400,945965,0.170487382,0.046576142,0.133538908,0.139368452,NA,0.122492721,1.480769232,1.113207547,1.359999999,1.378378378,,1.333088789,0.15591946
ydbA_1,b1401,2847750,0.150573408,-0.031363969,NA,NA,NA,0.05960472,1.414403779,0.930327869,,,,1.172365824,0.342293358
ydbA_2,b1405,2847750,-0.117650892,0.286091871,NA,NA,NA,0.08422049,0.762691854,1.93237705,,,,1.347534452,0.827092334
ydbC,b1406,945980,-1.028771743,-0.043986842,0.082547466,NA,NA,-0.330070373,0.093589743,0.903676852,1.20933735,,,0.735534649,0.576564854
ydbD,b1407,945983,-0.113598811,-0.136785723,NA,NA,NA,-0.125192267,0.76984127,0.729817507,,,,0.749829388,0.028301074
ynbA,b1408,945973,-0.252105069,-0.290914325,NA,NA,NA,-0.271509697,0.559622196,0.511782787,,,,0.535702491,0.03382757
ynbB,b1409,945972,-0.171935299,0,0.318063335,0.323892879,NA,0.117505229,0.673076924,1,2.08,2.10810811,,1.465296258,0.738281755
ynbC,b1410,945970,-0.024884778,-0.060088304,NA,NA,NA,-0.042486541,0.944311377,0.870786517,,,,0.907548947,0.051989927
ynbD,b1411,945985,0.071063356,0.132317704,NA,NA,NA,0.10169053,1.177777778,1.356181151,,,,1.266979465,0.126150235
azoR,b1412,947569,0.052454756,-0.120149121,NA,NA,NA,-0.033847183,1.128378379,0.758317152,,,,0.943347765,0.261672803
hrpA,b1413,948444,-0.205279648,-0.061394892,NA,NA,NA,-0.13333727,0.623333334,0.868170667,,,,0.745752,0.173126138
ydcF,b1414,946215,-0.053385404,-0.039483229,NA,NA,NA,-0.046434317,0.884330484,0.913096695,,,,0.89871359,0.020340783
aldA,b1415,945672,-0.078095039,-0.596292124,-0.32394203,NA,NA,-0.332776398,0.835420179,0.253342397,0.474305292,,,0.521022623,0.29383757
gapC_2,b1416,948931,0.126103821,0.237176764,NA,NA,NA,0.181640293,1.336915077,1.726540475,,,,1.531727776,0.275506761
gapC_1,b1417,2847738,0.005088277,0.083734036,NA,NA,NA,0.044411157,1.011785094,1.212645993,,,,1.112215544,0.142030104
cybB,b1418,947241,-0.05722667,0.038107482,NA,NA,NA,-0.009559594,0.87654321,1.091710487,,,,0.984126848,0.15214624
ydcA,b1419,945986,0.002959429,0.053449915,NA,NA,NA,0.028204672,1.006837608,1.130966953,,,,1.06890228,0.087772702
trg,b1421,945995,0.033953205,-0.369033035,NA,NA,NA,-0.167539915,1.081317434,0.427530364,,,,0.754423899,0.46229727
ydcI,b1422,948865,-0.061617956,0.259032397,NA,NA,NA,0.098707221,0.867724868,1.8156511,,,,1.341687984,0.670285066
ydcJ,b1423,945991,0.207325123,0.028180336,NA,NA,NA,0.11775273,1.611851854,1.067039105,,,,1.33944548,0.385240789
mdoD,b1424,945994,0.019531783,-0.349305983,NA,NA,NA,-0.1648871,1.046000237,0.447397978,,,,0.746699108,0.423275717
ydcH,b1426,945997,0.142844639,0.108545011,NA,NA,NA,0.125694825,1.38945549,1.283940833,,,,1.336698162,0.074610129
rimL,b1427,945998,0.366466304,-0.147282563,-0.193892359,NA,NA,0.00843046,2.325232069,0.712389381,0.639893415,,,1.225838288,0.9527927
ydcK,b1428,944932,0.159700843,0.106478442,NA,NA,NA,0.133089643,1.444444445,1.277845777,,,,1.361145111,0.117803048
tehA,b1429,945852,0.09667148,0.110717333,NA,NA,NA,0.103694407,1.249313635,1.290379138,,,,1.269846387,0.029037695
tehB,b1430,945979,0.071023717,-0.169854547,NA,NA,NA,-0.049415415,1.177670285,0.676309446,,,,0.926989865,0.354515649
ydcL,b1431,948203,-0.674610658,-0.520155887,-0.875061263,-0.86923172,NA,-0.734764882,0.211538462,0.301886792,0.133333333,0.135135135,,0.195473431,0.079757947
ydcM,b1432,944942,-0.000383145,0.06523549,NA,NA,NA,0.032426173,0.999118165,1.162078564,,,,1.080598364,0.115230403
ydcO,b1433,947247,0.006084786,-0.006905529,NA,NA,NA,-0.000410372,1.014109348,0.984225179,,,,0.999167263,0.021131299
ydcN,b1434,946000,0.201806482,-0.123162479,NA,NA,NA,0.039322002,1.59149941,0.75307377,,,,1.17228659,0.592856456
ydcP,b1435,945993,-0.050463275,-0.153358359,NA,NA,NA,-0.101910817,0.890300721,0.702492418,,,,0.796396569,0.132800525
yncJ,b1436,945990,-0.492998017,0.283124002,-0.209384223,NA,NA,-0.139752746,0.321367521,1.919216647,0.617469879,,,0.952684682,0.850033635
ydcR,b1439,946004,-0.014069558,0.140078956,NA,NA,NA,0.063004699,0.968122786,1.380635245,,,,1.174379016,0.291690357
ydcS,b1440,946005,-0.315262591,-0.439469496,-0.374133344,0.174820772,-0.429899026,-0.276788737,0.483879707,0.363521837,0.42253886,1.495618305,0.371621622,0.627436066,0.487704686
ydcT,b1441,946007,-0.101368284,0.147186162,NA,NA,NA,0.022908939,0.79182957,1.403415155,,,,1.097622363,0.432456314
ydcU,b1442,945976,-0.490132848,0.01098426,NA,NA,NA,-0.239574294,0.323494687,1.025614755,,,,0.674554721,0.496473861
ydcV,b1443,945903,0.141394602,0.118253783,NA,NA,NA,0.129824193,1.384824065,1.312966916,,,,1.348895491,0.050810677
patD,b1444,945876,-1.67141866,-1.167612673,NA,NA,NA,-1.419515667,0.021309896,0.067980965,,,,0.044645431,0.033001429
ydcX,b1445,945936,-0.079181246,-0.225174971,NA,NA,NA,-0.152178109,0.833333333,0.595422208,,,,0.714377771,0.16822857
ydcY,b1446,945916,-0.526606618,-0.020127454,NA,NA,NA,-0.273367036,0.297435897,0.954712362,,,,0.62607413,0.464764645
ydcZ,b1447,946008,-0.437249743,-0.423245874,-0.295277667,-0.289448123,NA,-0.361305352,0.365384615,0.377358491,0.506666666,0.513513514,,0.440730821,0.0802869
yncA,b1448,946010,-0.359131378,-0.168072263,NA,NA,NA,-0.263601821,0.437389771,0.679090628,,,,0.558240199,0.170908315
yncB,b1449,946012,0.001031211,-0.059504399,NA,NA,NA,-0.029236594,1.002377272,0.871958069,,,,0.937167671,0.092220303
mcbR,b1450,946014,0.635910944,0.668774351,NA,NA,NA,0.652342648,4.324251493,4.664169783,,,,4.494210638,0.240358528
yncD,b1451,946015,0.033045525,0.236531521,NA,NA,NA,0.134788523,1.079059829,1.723977212,,,,1.401518521,0.456025455
yncE,b1452,946006,-0.510277834,0.269621531,0.305368638,NA,NA,0.021570778,0.308831909,1.860465115,2.020080321,,,1.396459115,0.945287765
ansP,b1453,946019,-0.129066482,0.099141799,NA,NA,NA,-0.014962342,0.742905405,1.25644013,,,,0.999672767,0.363123886
yncG,b1454,946023,0.155226909,-0.138896124,NA,NA,NA,0.008165392,1.429640718,0.726279651,,,,1.077960184,0.49735138
yncH,b1455,946024,0.043061544,-0.047085063,NA,NA,NA,-0.00201176,1.10423509,0.897253037,,,,1.000744064,0.146358413
rhsE,b1456,946026,-0.42365134,0.311727682,0.417623078,NA,NA,0.101899807,0.377006345,2.049876431,2.615911686,,,1.680931487,1.164158305
ydcD,b1457,946958,-0.043973938,0.522027396,0.351503706,NA,NA,0.276519055,0.903703703,3.326805387,2.246485946,,,2.158998345,1.213917626
yncI,b1458,945121,-0.200914843,0.402487636,0.199434637,NA,NA,0.133669143,0.629629629,2.526315787,1.582831327,,,1.579592248,0.948347228
yncM,b1459,945121,-0.503257241,-0.40456252,NA,NA,NA,-0.453909881,0.313864906,0.393946712,,,,0.353905809,0.056626388
ydcC,b1460,947435,0.121766018,-0.2091249,NA,NA,NA,-0.043679441,1.323628221,0.617838689,,,,0.970733455,0.499068564
ydcE,b1461,945731,0.037051219,-0.149963976,NA,NA,NA,-0.056456379,1.089058525,0.70800451,,,,0.898531517,0.269445878
yddH,b1462,946192,0.40090379,-0.027080482,NA,NA,NA,0.186911654,2.517119244,0.93954918,,,,1.728334212,1.11551049
nhoA,b1463,947251,0.105667131,0.094638863,NA,NA,NA,0.100152997,1.275460845,1.243480167,,,,1.259470506,0.022613754
yddE,b1464,944782,-0.023011487,-0.060480747,0.03614466,-0.101166677,0.26987754,0.024272658,0.948393378,0.870000001,1.086787564,0.792197236,1.861562149,1.111788066,0.43303689
narV,b1465,946029,-0.126090573,-0.17964864,NA,NA,NA,-0.152869607,0.748013485,0.661228189,,,,0.704620837,0.061366471
narW,b1466,946032,-0.072004376,-0.354699316,NA,NA,NA,-0.213351846,0.847218877,0.441876275,,,,0.644547576,0.286620503
narY,b1467,946034,0.086436182,-0.000637965,NA,NA,NA,0.042899109,1.220214501,0.99853211,,,,1.109373306,0.156753122
narZ,b1468,945999,-0.143946357,-0.026787381,NA,NA,NA,-0.085366869,0.717882957,0.940183487,,,,0.829033222,0.157190212
narU,b1469,945799,0.150666496,-0.004511682,NA,NA,NA,0.073077407,1.414706979,0.989665243,,,,1.202186111,0.300549894
yddJ,b1470,945955,-0.092601342,0.088147294,NA,NA,NA,-0.002227024,0.807976367,1.225031607,,,,1.016503987,0.294902588
yddK,b1471,947312,-0.042420298,-0.490502374,NA,NA,NA,-0.266461336,0.906942392,0.323219554,,,,0.615080973,0.412754377
yddL,b1472,945737,0.644656543,0.058970088,,NA,NA,0.444227311,4.412213743,1.145434047,1,,,2.185882597,1.929430109
yddG,b1473,945942,-0.285472595,-0.264876582,NA,NA,NA,-0.275174589,0.518235793,0.543404735,,,,0.530820264,0.017797129
fdnG,b1474,946035,-0.040735008,0.175666053,NA,NA,NA,0.067465523,0.910468641,1.498532109,,,,1.204500375,0.415823666
fdnH,b1475,948794,0.074999823,0.016194354,NA,NA,NA,0.045597089,1.188501743,1.037992831,,,,1.113247287,0.106425872
fdnI,b1476,946038,0.180490491,-0.075151893,NA,NA,NA,0.052669299,1.515271626,0.841100918,,,,1.178186272,0.476710679
yddM,b1477,946040,0.124976271,0.03618923,NA,NA,NA,0.080582751,1.333448573,1.086899102,,,,1.210173838,0.174336803
adhP,b1478,946036,0.171820128,0.109758288,NA,NA,NA,0.140789208,1.485320339,1.28753276,,,,1.386426549,0.139856938
sfcA,b1479,946031,-0.011850211,-0.06419378,NA,NA,NA,-0.038021996,0.973082784,0.862593577,,,,0.917838181,0.078127668
sra,b1480,946030,0.016892357,-0.032924412,NA,NA,NA,-0.008016028,1.039662446,0.92699115,,,,0.983326798,0.079670637
bdm,b1481,946041,-0.047091101,-0.101761337,NA,NA,NA,-0.074426219,0.897240563,0.791113258,,,,0.84417691,0.075043336
osmC,b1482,946043,0.092218752,-0.264620941,NA,NA,NA,-0.086201095,1.236570131,0.543724696,,,,0.890147413,0.489915705
ddpF,b1483,946020,0.107960837,-0.187479008,NA,NA,NA,-0.039759086,1.282214952,0.649413021,,,,0.965813987,0.447458537
ddpD,b1484,946002,-0.059196538,-0.572931861,NA,NA,NA,-0.3160642,0.872576399,0.267342583,,,,0.569959491,0.427964936
ddpC,b1485,946028,-0.06688904,-0.282208757,NA,NA,NA,-0.174548899,0.857256842,0.522145144,,,,0.689700993,0.236959754
ddpB,b1486,946044,0.051902669,0.211886086,NA,NA,NA,0.131894378,1.126944865,1.62886873,,,,1.377906797,0.354913768
ddpA,b1487,946052,0.043679205,-0.015624685,NA,NA,NA,0.01402726,1.10580667,0.96466232,,,,1.035234495,0.099804127
ddpX,b1488,945532,-0.21387982,-0.116490704,NA,NA,NA,-0.165185262,0.611111111,0.764732057,,,,0.687921584,0.108626413
dos,b1489,945815,0.087221954,-0.017231746,NA,NA,NA,0.034995104,1.222424242,0.961099285,,,,1.091761764,0.18478465
yddV,b1490,945835,0.037518897,0.120670322,NA,NA,NA,0.07909461,1.090231929,1.320293004,,,,1.205262467,0.162677746
yddW,b1491,945975,0.211365807,-0.27428246,NA,NA,NA,-0.031458327,1.626918535,0.531762295,,,,1.079340415,0.774392404
gadC,b1492,946057,0.23736274,0.017487683,NA,NA,NA,0.127425212,1.727279983,1.041088581,,,,1.384184282,0.485210593
gadB,b1493,946058,0.028844135,-0.007957552,NA,NA,NA,0.010443292,1.068671272,0.981843904,,,,1.025257588,0.061396221
pqqL,b1494,946059,-0.256320261,-0.026715464,NA,NA,NA,-0.141517863,0.554216867,0.940339189,,,,0.747278028,0.273029712
yddB,b1495,945961,0.030925484,0.048518079,NA,NA,NA,0.039721782,1.073805154,1.118196372,,,,1.096000763,0.031389332
yddA,b1496,945945,-0.326577203,-0.166010317,NA,NA,NA,-0.24629376,0.471436058,0.682322485,,,,0.576879272,0.149119222
ydeM,b1497,945981,0.219934529,0.054338533,NA,NA,NA,0.137136531,1.659336739,1.133283415,,,,1.396310077,0.371975873
ydeN,b1498,945957,0.170938782,-0.256890617,NA,NA,NA,-0.042975918,1.482309125,0.553489496,,,,1.01789931,0.656774658
ydeO,b1499,945922,-0.194959266,0.451627389,-0.073498531,NA,NA,0.061056531,0.638323354,2.828963792,0.844309098,,,1.437198748,1.209696237
ydeP,b1501,946055,-0.180140959,-0.181204274,NA,NA,NA,-0.180672617,0.660479041,0.65886392,,,,0.659671481,0.001142063
ydeQ,b1502,946050,-0.195456952,-0.652334264,NA,NA,NA,-0.423895608,0.637592277,0.222672065,,,,0.430132171,0.293392896
ydeR,b1503,946049,0.052394948,0.024610218,NA,NA,NA,0.038502583,1.128222997,1.058303465,,,,1.093263231,0.049440576
ydeS,b1504,946047,0.370356487,0.206419178,NA,NA,NA,0.288387833,2.346153846,1.60849301,,,,1.977323428,0.521604979
ydeT,b1505,946042,0.053415274,0.053646232,NA,NA,NA,0.053530753,1.130876746,1.131478307,,,,1.131177527,0.000425368
yneL,b1506,946063,0.077070663,0.025421006,NA,NA,NA,0.051245835,1.194182391,1.060281066,,,,1.127231729,0.094682535
hipA,b1507,946064,-0.250650898,-0.033430789,NA,NA,NA,-0.142040844,0.561499148,0.92591093,,,,0.743705039,0.257678042
hipB,b1508,946065,0.051745622,0.018130201,NA,NA,NA,0.034937912,1.12653742,1.042629962,,,,1.084583691,0.059331532
ydeU,b1509,947796,-0.046555319,0.003877146,NA,NA,NA,-0.021339087,0.898348157,1.008967427,,,,0.953657792,0.078219636
ydeK,b1510,947790,0.433284008,0.103989578,NA,NA,NA,0.268636793,2.711964548,1.270543615,,,,1.991254082,1.019238517
ydeV,b1511,946069,-0.003787286,0.266629199,NA,NA,NA,0.131420957,0.991317365,1.847690386,,,,1.419503876,0.60554717
ydeW,b1512,946070,0.02171925,0.003806679,NA,NA,NA,0.012762965,1.051282052,1.008803729,,,,1.030042891,0.03003671
ego,b1513,945680,-0.026688603,-0.00925187,NA,NA,NA,-0.017970237,0.940397351,0.978922093,,,,0.959659722,0.027241106
lsrC,b1514,946105,0.125634164,0.246972105,NA,NA,NA,0.186303135,1.335470085,1.765924391,,,,1.550697238,0.304377159
lsrD,b1515,946264,0.111868294,0.060766285,NA,NA,NA,0.08631729,1.293803418,1.150181254,,,,1.221992336,0.101556206
lsrB,b1516,945418,0.066150649,0.24042773,NA,NA,NA,0.15328919,1.164529914,1.739513205,,,,1.45202156,0.406574584
lsrF,b1517,946071,-0.012961568,-0.06246133,-0.199995438,0.187204291,0.032008582,-0.011241092,0.970595854,0.866041433,0.630963972,1.538878354,1.076486486,1.01659322,0.335358196
lsrG,b1518,946073,0.137592873,-0.100516961,NA,NA,NA,0.018537956,1.37275449,0.793383271,,,,1.083068881,0.409677318
tam,b1519,946074,0.035143602,-0.051282033,NA,NA,NA,-0.008069216,1.08428538,0.888623854,,,,0.986454617,0.138353592
yneE,b1520,946188,0.024929769,0.030864228,NA,NA,NA,0.027896999,1.059082444,1.073653707,,,,1.066368076,0.010303439
uxaB,b1521,945542,-0.051488068,0.106586968,NA,NA,NA,0.02754945,0.888202379,1.278165138,,,,1.083183758,0.275745311
yneF,b1522,947422,0.019882503,-0.243525843,NA,NA,NA,-0.11182167,1.046845289,0.57078711,,,,0.8088162,0.336623967
yneG,b1523,946171,0.22886426,0.894935143,0.515024866,NA,NA,0.546274756,1.693808313,7.851183772,3.273594377,,,4.272862154,3.198002534
yneH,b1524,944973,0.056888571,-0.000900559,NA,NA,NA,0.027994006,1.139957266,0.997928535,,,,1.0689429,0.100429479
yneI,b1525,947440,-0.088860885,0.18016231,NA,NA,NA,0.045650713,0.814965295,1.514127021,,,,1.164546158,0.494381998
yneJ,b1526,946079,-0.095635912,-0.480961595,NA,NA,NA,-0.288298754,0.802350427,0.330398757,,,,0.566374592,0.333720226
yneK,b1527,946080,-0.098385951,0.025204234,NA,NA,NA,-0.036590859,0.797285836,1.059751974,,,,0.928518905,0.185591585
ydeA,b1528,947218,-0.134645024,0.061181218,NA,NA,NA,-0.036731903,0.733423761,1.151280683,,,,0.942352222,0.295469463
marC,b1529,947132,0.116297822,0.128522235,NA,NA,NA,0.122410029,1.307066916,1.344380594,,,,1.325723755,0.026384755
marR,b1530,945825,0.195806452,-0.035345146,NA,NA,NA,0.080230653,1.569663111,0.921838525,,,,1.245750818,0.458081158
marA,b1531,947613,-0.257883014,-0.020801428,NA,NA,NA,-0.139342221,0.552226173,0.95323191,,,,0.752729041,0.283553876
marB,b1532,946184,0.077911351,0.079371559,NA,NA,NA,0.078641455,1.196496275,1.200525969,,,,1.198511122,0.002849424
eamA,b1533,946081,-0.416490548,0.079542338,NA,NA,NA,-0.168474105,0.383274082,1.200998149,,,,0.792136115,0.578218233
ydeE,b1534,946083,-0.007760084,0.080772816,NA,NA,NA,0.036506366,0.982290437,1.204405738,,,,1.093348088,0.157059236
ydeH,b1535,946075,-0.041158697,0.004718441,NA,NA,NA,-0.018220128,0.909580839,1.010923846,,,,0.960252343,0.071660328
ydeI,b1536,946068,0.235154216,0.142181987,NA,NA,NA,0.188668102,1.718518517,1.387337058,,,,1.552927787,0.234180656
ydeJ,b1537,946067,-0.01993833,0.009313593,NA,NA,NA,-0.005312369,0.955128205,1.021676944,,,,0.988402575,0.047057065
dcp,b1538,946084,0.305695828,-0.024439179,NA,NA,NA,0.140628325,2.021602789,0.945280766,,,,1.483441777,0.761074601
ydfG,b1539,946085,-0.047702261,-0.106411594,NA,NA,NA,-0.077056928,0.895978811,0.782687515,,,,0.839333163,0.080109044
ydfH,b1540,946087,0.335149179,0.003360562,NA,NA,NA,0.169254871,2.163461539,1.007767996,,,,1.585614767,0.817198742
ydfZ,b1541,948796,0.235339944,0.077382245,NA,NA,NA,0.156361095,1.719253606,1.195039458,,,,1.457146532,0.370675379
ydfI,b1542,945861,-0.368131476,-0.450726172,NA,NA,NA,-0.409428824,0.428418804,0.354220611,,,,0.391319707,0.052466045
ydfJ,b1543,944802,-0.071499892,-0.249215301,NA,NA,NA,-0.160357597,0.848203593,0.563358302,,,,0.705780948,0.201416037
ydfK,b1544,947451,0.23366326,0.156202328,NA,NA,NA,0.194932794,1.712628867,1.432855279,,,,1.572742073,0.197829802
pinQ,b1545,946088,0.000850835,-0.095295004,NA,NA,NA,-0.047222085,1.00196104,0.802980495,,,,0.902470768,0.140700493
tfaQ,b1546,946060,-0.777047579,-0.43737861,NA,NA,NA,-0.607213095,0.167090755,0.365276212,,,,0.266183483,0.14013828
stfQ,b1547,946098,0.137886906,0.318016739,NA,NA,NA,0.227951823,1.373684209,2.079776846,,,,1.726730528,0.499282892
nohA,b1548,946021,0.146222029,0.282659862,NA,NA,NA,0.214440946,1.400303031,1.917166634,,,,1.658734833,0.365477758
ydfO,b1549,945992,0.60916987,0.350536334,NA,NA,NA,0.479853102,4.066023366,2.241487566,,,,3.153755466,1.290141637
gnsB,b1550,946054,-0.161772562,-0.177351607,NA,NA,NA,-0.169562085,0.689013035,0.664734766,,,,0.6768739,0.017167329
ynfN,b1551,946097,0.069766578,-0.006146542,NA,NA,NA,0.031810018,1.174266248,0.985946746,,,,1.080106497,0.133161997
cspI,b1552,946099,0.077721495,0.150982049,NA,NA,NA,0.114351772,1.19597333,1.415735261,,,,1.305854295,0.155395152
ydfP,b1553,946101,0.525852245,0.069944099,NA,NA,NA,0.297898172,3.356234095,1.174746336,,,,2.265490215,1.542544788
ydfQ,b1554,946100,0.308847048,-0.00932047,NA,NA,NA,0.149763289,2.036324788,0.978767477,,,,1.507546133,0.747805946
ydfR,b1555,946095,-0.012843886,0.015506273,NA,NA,NA,0.001331194,0.970858895,1.036349573,,,,1.003604234,0.046308903
essQ,b1556,946093,0.226194145,0.091712105,NA,NA,NA,0.158953125,1.683426444,1.235128392,,,,1.459277418,0.316994593
cspB,b1557,946091,-0.385294107,0.329308488,0.479867877,NA,NA,0.141294086,0.411818538,2.134560596,3.019033117,,,1.855137417,1.325877049
cspF,b1558,946090,-0.060391348,-0.010110405,NA,NA,NA,-0.035250877,0.870179108,0.976988822,,,,0.923583965,0.075525874
ydfT,b1559,946103,-0.082853949,0.050168812,NA,NA,NA,-0.016342569,0.826315789,1.122454672,,,,0.97438523,0.209401813
ydfU,b1560,946108,-0.082658831,0.063913288,NA,NA,NA,-0.009372772,0.826687116,1.158546016,,,,0.992616566,0.234659679
rem,b1561,946109,0.058998499,-0.11089073,NA,NA,NA,-0.025946116,1.145508982,0.77465668,,,,0.960082831,0.262232178
hokD,b1562,948616,-0.062398033,-0.165248393,NA,NA,NA,-0.113823213,0.866167665,0.683520599,,,,0.774844132,0.129150979
relE,b1563,947549,0.083172059,0,NA,NA,NA,0.04158603,1.211077844,1,,,,1.105538922,0.149254575
relB,b1564,948308,-0.193277051,0.043721304,NA,NA,NA,-0.074777874,0.640800658,1.105913868,,,,0.873357263,0.328884705
ydfV,b1565,948801,0.572531852,0.458762493,NA,NA,NA,0.515647173,3.737075328,2.875825253,,,,3.306450291,0.608995768
flxA,b1566,947392,0.280119001,-0.004521587,NA,NA,NA,0.137798707,1.905982905,0.989642672,,,,1.447812788,0.647950393
ydfW,b1567,946111,0.034866557,0.046360661,NA,NA,NA,0.040613609,1.083593914,1.112655351,,,,1.098124632,0.02054954
ydfX,b1568,946112,0.274478968,0.048569768,NA,NA,NA,0.161524368,1.881390592,1.118329466,,,,1.499860029,0.539565697
dicC,b1569,946120,0.218759998,0.343300931,NA,NA,NA,0.281030465,1.654855196,2.204453442,,,,1.929654319,0.388624647
ydfA,b1571,946082,0.189212936,0.057487833,NA,NA,NA,0.123350385,1.546012269,1.141531324,,,,1.343771796,0.286011219
ydfC,b1573,946107,0.050065674,0.155573204,NA,NA,NA,0.102819439,1.122188139,1.430781131,,,,1.276484635,0.218208197
dicB,b1575,946110,0.152493232,0.034951418,NA,NA,NA,0.093722325,1.420670073,1.083805668,,,,1.252237871,0.238199105
ydfD,b1576,946102,-0.053071783,-0.351176041,NA,NA,NA,-0.202123912,0.884969324,0.445475639,,,,0.665222481,0.310768965
ydfE,b1577,946113,0.18269891,0.102826165,NA,NA,NA,0.142762538,1.522996517,1.267144565,,,,1.395070541,0.18091465
intQ,b1579,946130,-0.270295379,-0.369632953,NA,NA,NA,-0.319964166,0.536666666,0.426940198,,,,0.481803432,0.07758833
rspB,b1580,946127,-0.303142564,-0.034404488,NA,NA,NA,-0.168773526,0.497573722,0.923837341,,,,0.710705531,0.301413895
rspA,b1581,946126,-0.223688461,0.289162497,-0.099521633,NA,NA,-0.011349199,0.597463721,1.9460881,0.795203654,,,1.112918491,0.728288382
ynfA,b1582,946125,-0.333759435,0.183309616,0.245398688,NA,NA,0.031649623,0.463703704,1.525139665,1.759538152,,,1.249460507,0.690504147
ynfB,b1583,946119,-0.377554998,0.003012459,NA,NA,NA,-0.18727127,0.419222904,1.006960556,,,,0.71309173,0.415593279
speG,b1584,946117,-0.150263277,-0.109135059,NA,NA,NA,-0.129699168,0.707516745,0.777794631,,,,0.742655688,0.04969397
ynfC,b1585,946131,0.117266458,0.442523557,NA,NA,NA,0.279895008,1.309985408,2.770279301,,,,2.040132354,1.032583714
ynfD,b1586,946133,-0.193831343,0.114839775,NA,NA,NA,-0.039495784,0.639983323,1.302686088,,,,0.971334705,0.468601619
ynfE,b1587,946135,0.051006237,-0.005694958,NA,NA,NA,0.02265564,1.124621125,0.986972477,,,,1.055796801,0.097332292
ynfF,b1588,945268,0.002948994,0.170595833,NA,NA,NA,0.086772414,1.006813416,1.481139053,,,,1.243976234,0.335398874
